date,tenor,yield
2023-12-08,5.0,12.1529
2023-12-08,7.0,12.1692
2023-12-08,10.0,12.2124
2023-12-08,15.0,12.2505
2023-12-08,20.0,12.2687
2023-12-11,0.25,14.4844
2023-12-11,0.5,13.0653
2023-12-11,0.75,12.4844
2023-12-11,1.0,12.2666
2023-12-11,2.0,12.2033
2023-12-11,3.0,12.1773
2023-12-11,5.0,12.1769
2023-12-11,7.0,12.2212
2023-12-11,10.0,12.2684
2023-12-11,15.0,12.3054
2023-12-11,20.0,12.3238
2023-12-12,0.25,14.3146
2023-12-12,0.5,13.274
2023-12-12,0.75,12.7796
2023-12-12,1.0,12.5544
2023-12-12,2.0,12.392
2023-12-12,3.0,12.3384
2023-12-12,5.0,12.3023
2023-12-12,7.0,12.3141
2023-12-12,10.0,12.3344
2023-12-12,15.0,12.3544
2023-12-12,20.0,12.3664
2023-12-13,0.25,14.5223
2023-12-13,0.5,13.321
2023-12-13,0.75,12.7935
2023-12-13,1.0,12.5742
2023-12-13,2.0,12.4604
2023-12-13,3.0,12.4289
2023-12-13,5.0,12.4094
2023-12-13,7.0,12.4252
2023-12-13,10.0,12.4455
2023-12-13,15.0,12.4654
2023-12-13,20.0,12.4787
2023-12-14,0.25,14.6857
2023-12-14,0.5,13.4438
2023-12-14,0.75,12.8913
2023-12-14,1.0,12.6567
2023-12-14,2.0,12.5232
2023-12-14,3.0,12.4947
2023-12-14,5.0,12.4775
2023-12-14,7.0,12.4947
2023-12-14,10.0,12.5209
2023-12-14,15.0,12.5457
2023-12-14,20.0,12.5575
2023-12-15,0.25,14.3885
2023-12-15,0.5,13.3289
2023-12-15,0.75,12.7887
2023-12-15,1.0,12.5259
2023-12-15,2.0,12.3414
2023-12-15,3.0,12.3486
2023-12-15,5.0,12.362
2023-12-15,7.0,12.3707
2023-12-15,10.0,12.3803
2023-12-15,15.0,12.391
2023-12-15,20.0,12.3963
2023-12-18,0.25,14.1535
2023-12-18,0.5,13.3506
2023-12-18,0.75,12.8343
2023-12-18,1.0,12.5139
2023-12-18,2.0,12.0685
2023-12-18,3.0,11.9867
2023-12-18,5.0,11.9804
2023-12-18,7.0,11.9873
2023-12-18,10.0,11.9691
2023-12-18,15.0,11.9343
2023-12-18,20.0,11.9021
2023-12-19,0.25,14.05
2023-12-19,0.5,13.5219
2023-12-19,0.75,13.1296
2023-12-19,1.0,12.8671
2023-12-19,2.0,12.3876
2023-12-19,3.0,12.0852
2023-12-19,5.0,11.8912
2023-12-19,7.0,11.8832
2023-12-19,10.0,11.9011
2023-12-19,15.0,11.912
2023-12-19,20.0,11.9062
2023-12-20,0.25,14.5334
2023-12-20,0.5,13.399
2023-12-20,0.75,12.7205
2023-12-20,1.0,12.3213
2023-12-20,2.0,11.8406
2023-12-20,3.0,11.7884
2023-12-20,5.0,11.806
2023-12-20,7.0,11.8298
2023-12-20,10.0,11.8516
2023-12-20,15.0,11.8689
2023-12-20,20.0,11.874
2023-12-21,0.25,14.4318
2023-12-21,0.5,13.3734
2023-12-21,0.75,12.673
2023-12-21,1.0,12.2253
2023-12-21,2.0,11.629
2023-12-21,3.0,11.6238
2023-12-21,5.0,11.7692
2023-12-21,7.0,11.8596
2023-12-21,10.0,11.9328
2023-12-21,15.0,11.9956
2023-12-21,20.0,12.0322
2023-12-22,0.25,13.8467
2023-12-22,0.5,12.8172
2023-12-22,0.75,12.3526
2023-12-22,1.0,12.1454
2023-12-22,2.0,11.9747
2023-12-22,3.0,11.9144
2023-12-22,5.0,11.8763
2023-12-22,7.0,11.885
2023-12-22,10.0,11.8991
2023-12-22,15.0,11.912
2023-12-22,20.0,11.9195
2023-12-25,0.25,13.7768
2023-12-25,0.5,13.0006
2023-12-25,0.75,12.5261
2023-12-25,1.0,12.2459
2023-12-25,2.0,11.9078
2023-12-25,3.0,11.8634
2023-12-25,5.0,11.8574
2023-12-25,7.0,11.8609
2023-12-25,10.0,11.869
2023-12-25,15.0,11.8813
2023-12-25,20.0,11.891
2023-12-26,0.25,13.3322
2023-12-26,0.5,12.7426
2023-12-26,0.75,12.4161
2023-12-26,1.0,12.2478
2023-12-26,2.0,12.0959
2023-12-26,3.0,12.0338
2023-12-26,5.0,11.9814
2023-12-26,7.0,11.9737
2023-12-26,10.0,11.9765
2023-12-26,15.0,11.9816
2023-12-26,20.0,11.9871
2023-12-27,0.25,13.2248
2023-12-27,0.5,12.6011
2023-12-27,0.75,12.2797
2023-12-27,1.0,12.1298
2023-12-27,2.0,12.0479
2023-12-27,3.0,12.0265
2023-12-27,5.0,12.013
2023-12-27,7.0,12.0216
2023-12-27,10.0,12.0335
2023-12-27,15.0,12.0452
2023-12-27,20.0,12.0502
2023-12-28,0.25,12.785
2023-12-28,0.5,12.7162
2023-12-28,0.75,12.6454
2023-12-28,1.0,12.5926
2023-12-28,2.0,12.4016
2023-12-28,3.0,12.1485
2023-12-28,5.0,11.9013
2023-12-28,7.0,11.8374
2023-12-28,10.0,11.8014
2023-12-28,15.0,11.7393
2023-12-28,20.0,11.6832
2023-12-29,0.25,11.7349
2023-12-29,0.5,12.348
2023-12-29,0.75,12.6561
2023-12-29,1.0,12.7767
2023-12-29,2.0,12.5144
2023-12-29,3.0,12.0532
2023-12-29,5.0,11.7529
2023-12-29,7.0,11.7962
2023-12-29,10.0,11.8648
2023-12-29,15.0,11.8436
2023-12-29,20.0,11.7664
2024-01-03,0.25,12.8938
2024-01-03,0.5,12.9548
2024-01-03,0.75,12.9464
2024-01-03,1.0,12.9013
2024-01-03,2.0,12.5537
2024-01-03,3.0,12.1576
2024-01-03,5.0,11.8205
2024-01-03,7.0,11.7614
2024-01-03,10.0,11.7432
2024-01-03,15.0,11.6956
2024-01-03,20.0,11.6395
2024-01-04,0.25,13.1272
2024-01-04,0.5,13.0598
2024-01-04,0.75,12.9757
2024-01-04,1.0,12.8797
2024-01-04,2.0,12.4413
2024-01-04,3.0,12.0358
2024-01-04,5.0,11.7455
2024-01-04,7.0,11.7361
2024-01-04,10.0,11.754
2024-01-04,15.0,11.7272
2024-01-04,20.0,11.6807
2024-01-05,0.25,13.2697
2024-01-05,0.5,13.1191
2024-01-05,0.75,12.9869
2024-01-05,1.0,12.8686
2024-01-05,2.0,12.4454
2024-01-05,3.0,12.0729
2024-01-05,5.0,11.7707
2024-01-05,7.0,11.7225
2024-01-05,10.0,11.7084
2024-01-05,15.0,11.6647
2024-01-05,20.0,11.6152
2024-01-08,0.25,13.439
2024-01-08,0.5,13.2955
2024-01-08,0.75,13.1622
2024-01-08,1.0,13.0394
2024-01-08,2.0,12.5678
2024-01-08,3.0,12.121
2024-01-08,5.0,11.7932
2024-01-08,7.0,11.7802
2024-01-08,10.0,11.8026
2024-01-08,15.0,11.7734
2024-01-08,20.0,11.7149
2024-01-09,0.25,14.3543
2024-01-09,0.5,13.5123
2024-01-09,0.75,13.0645
2024-01-09,1.0,12.8104
2024-01-09,2.0,12.3883
2024-01-09,3.0,12.1551
2024-01-09,5.0,11.9879
2024-01-09,7.0,11.9739
2024-01-09,10.0,11.9836
2024-01-09,15.0,11.9717
2024-01-09,20.0,11.9513
2024-01-10,0.25,13.8804
2024-01-10,0.5,13.6688
2024-01-10,0.75,13.4837
2024-01-10,1.0,13.3155
2024-01-10,2.0,12.7179
2024-01-10,3.0,12.2111
2024-01-10,5.0,11.8018
2024-01-10,7.0,11.7511
2024-01-10,10.0,11.7763
2024-01-10,15.0,11.804
2024-01-10,20.0,11.8073
2024-01-11,0.25,13.6549
2024-01-11,0.5,13.4887
2024-01-11,0.75,13.3506
2024-01-11,1.0,13.2294
2024-01-11,2.0,12.7708
2024-01-11,3.0,12.3001
2024-01-11,5.0,11.8823
2024-01-11,7.0,11.825
2024-01-11,10.0,11.8905
2024-01-11,15.0,12.0417
2024-01-11,20.0,12.1551
2024-01-12,0.25,14.1219
2024-01-12,0.5,13.6794
2024-01-12,0.75,13.3475
2024-01-12,1.0,13.1162
2024-01-12,2.0,12.6117
2024-01-12,3.0,12.2337
2024-01-12,5.0,12.0105
2024-01-12,7.0,12.0546
2024-01-12,10.0,12.1488
2024-01-12,15.0,12.202
2024-01-12,20.0,12.2059
2024-01-15,0.25,13.7573
2024-01-15,0.5,13.6063
2024-01-15,0.75,13.4746
2024-01-15,1.0,13.352
2024-01-15,2.0,12.8623
2024-01-15,3.0,12.3696
2024-01-15,5.0,11.902
2024-01-15,7.0,11.8094
2024-01-15,10.0,11.8631
2024-01-15,15.0,12.0455
2024-01-15,20.0,12.206
2024-01-16,0.25,13.7038
2024-01-16,0.5,13.5571
2024-01-16,0.75,13.4332
2024-01-16,1.0,13.3171
2024-01-16,2.0,12.8205
2024-01-16,3.0,12.2788
2024-01-16,5.0,11.8072
2024-01-16,7.0,11.7664
2024-01-16,10.0,11.8954
2024-01-16,15.0,12.181
2024-01-16,20.0,12.4165
2024-01-17,0.25,13.6772
2024-01-17,0.5,13.5492
2024-01-17,0.75,13.4414
2024-01-17,1.0,13.3356
2024-01-17,2.0,12.828
2024-01-17,3.0,12.2298
2024-01-17,5.0,11.7115
2024-01-17,7.0,11.688
2024-01-17,10.0,11.8894
2024-01-17,15.0,12.3355
2024-01-17,20.0,12.7284
2024-01-18,0.25,13.5263
2024-01-18,0.5,13.2293
2024-01-18,0.75,12.9915
2024-01-18,1.0,12.8284
2024-01-18,2.0,12.4668
2024-01-18,3.0,12.1519
2024-01-18,5.0,11.826
2024-01-18,7.0,11.7701
2024-01-18,10.0,11.9139
2024-01-18,15.0,12.3647
2024-01-18,20.0,12.7916
2024-01-19,0.25,13.4658
2024-01-19,0.5,13.3021
2024-01-19,0.75,13.1701
2024-01-19,1.0,13.0668
2024-01-19,2.0,12.6929
2024-01-19,3.0,12.2371
2024-01-19,5.0,11.7314
2024-01-19,7.0,11.5771
2024-01-19,10.0,11.6047
2024-01-19,15.0,11.9204
2024-01-19,20.0,12.3012
2024-01-22,0.25,13.32
2024-01-22,0.5,13.2241
2024-01-22,0.75,13.1498
2024-01-22,1.0,13.0852
2024-01-22,2.0,12.7568
2024-01-22,3.0,12.2788
2024-01-22,5.0,11.7555
2024-01-22,7.0,11.606
2024-01-22,10.0,11.632
2024-01-22,15.0,11.914
2024-01-22,20.0,12.2773
2024-01-23,0.25,13.2959
2024-01-23,0.5,13.2274
2024-01-23,0.75,13.1748
2024-01-23,1.0,13.1214
2024-01-23,2.0,12.7853
2024-01-23,3.0,12.2813
2024-01-23,5.0,11.7455
2024-01-23,7.0,11.5987
2024-01-23,10.0,11.6176
2024-01-23,15.0,11.89
2024-01-23,20.0,12.2579
2024-01-24,0.25,13.4696
2024-01-24,0.5,13.363
2024-01-24,0.75,13.2724
2024-01-24,1.0,13.1819
2024-01-24,2.0,12.7362
2024-01-24,3.0,12.1971
2024-01-24,5.0,11.6679
2024-01-24,7.0,11.5718
2024-01-24,10.0,11.6942
2024-01-24,15.0,12.127
2024-01-24,20.0,12.5954
2024-01-25,0.25,13.3813
2024-01-25,0.5,13.2953
2024-01-25,0.75,13.2264
2024-01-25,1.0,13.1567
2024-01-25,2.0,12.7586
2024-01-25,3.0,12.207
2024-01-25,5.0,11.6537
2024-01-25,7.0,11.5381
2024-01-25,10.0,11.6229
2024-01-25,15.0,12.0043
2024-01-25,20.0,12.454
2024-01-26,0.25,13.2972
2024-01-26,0.5,13.2374
2024-01-26,0.75,13.1926
2024-01-26,1.0,13.1426
2024-01-26,2.0,12.7909
2024-01-26,3.0,12.2505
2024-01-26,5.0,11.68
2024-01-26,7.0,11.5345
2024-01-26,10.0,11.5823
2024-01-26,15.0,11.9274
2024-01-26,20.0,12.3728
2024-01-29,0.25,13.474
2024-01-29,0.5,13.3725
2024-01-29,0.75,13.2938
2024-01-29,1.0,13.2263
2024-01-29,2.0,12.892
2024-01-29,3.0,12.4048
2024-01-29,5.0,11.8388
2024-01-29,7.0,11.6526
2024-01-29,10.0,11.6667
2024-01-29,15.0,12.0034
2024-01-29,20.0,12.4653
2024-01-30,0.25,13.5133
2024-01-30,0.5,13.4367
2024-01-30,0.75,13.3772
2024-01-30,1.0,13.3159
2024-01-30,2.0,12.9466
2024-01-30,3.0,12.4099
2024-01-30,5.0,11.8134
2024-01-30,7.0,11.6348
2024-01-30,10.0,11.6629
2024-01-30,15.0,12.0199
2024-01-30,20.0,12.5006
2024-01-31,0.25,13.4649
2024-01-31,0.5,13.3881
2024-01-31,0.75,13.3246
2024-01-31,1.0,13.2569
2024-01-31,2.0,12.8674
2024-01-31,3.0,12.3396
2024-01-31,5.0,11.7651
2024-01-31,7.0,11.6009
2024-01-31,10.0,11.6435
2024-01-31,15.0,12.028
2024-01-31,20.0,12.5446
2024-02-01,0.25,13.4858
2024-02-01,0.5,13.3832
2024-02-01,0.75,13.2993
2024-02-01,1.0,13.2272
2024-02-01,2.0,12.9028
2024-02-01,3.0,12.469
2024-02-01,5.0,11.9499
2024-02-01,7.0,11.7501
2024-02-01,10.0,11.7077
2024-02-01,15.0,11.9604
2024-02-01,20.0,12.3925
2024-02-02,0.25,13.5161
2024-02-02,0.5,13.4295
2024-02-02,0.75,13.3605
2024-02-02,1.0,13.2973
2024-02-02,2.0,12.9657
2024-02-02,3.0,12.4921
2024-02-02,5.0,11.9437
2024-02-02,7.0,11.754
2024-02-02,10.0,11.7412
2024-02-02,15.0,12.0442
2024-02-02,20.0,12.5158
2024-02-05,0.25,13.5853
2024-02-05,0.5,13.4868
2024-02-05,0.75,13.4083
2024-02-05,1.0,13.3382
2024-02-05,2.0,12.9904
2024-02-05,3.0,12.5037
2024-02-05,5.0,11.9425
2024-02-05,7.0,11.7531
2024-02-05,10.0,11.7533
2024-02-05,15.0,12.0856
2024-02-05,20.0,12.5836
2024-02-06,0.25,13.5701
2024-02-06,0.5,13.5065
2024-02-06,0.75,13.4536
2024-02-06,1.0,13.3925
2024-02-06,2.0,13.008
2024-02-06,3.0,12.4765
2024-02-06,5.0,11.9027
2024-02-06,7.0,11.7397
2024-02-06,10.0,11.7799
2024-02-06,15.0,12.1769
2024-02-06,20.0,12.7277
2024-02-07,0.25,13.678
2024-02-07,0.5,13.5853
2024-02-07,0.75,13.5047
2024-02-07,1.0,13.4193
2024-02-07,2.0,12.98
2024-02-07,3.0,12.4463
2024-02-07,5.0,11.878
2024-02-07,7.0,11.731
2024-02-07,10.0,11.8205
2024-02-07,15.0,12.3091
2024-02-07,20.0,12.9259
2024-02-08,0.25,13.7856
2024-02-08,0.5,13.6825
2024-02-08,0.75,13.5902
2024-02-08,1.0,13.4928
2024-02-08,2.0,13.023
2024-02-08,3.0,12.4948
2024-02-08,5.0,11.9408
2024-02-08,7.0,11.8019
2024-02-08,10.0,11.9027
2024-02-08,15.0,12.4227
2024-02-08,20.0,13.0694
2024-02-09,0.25,13.8836
2024-02-09,0.5,13.7738
2024-02-09,0.75,13.6767
2024-02-09,1.0,13.5749
2024-02-09,2.0,13.0796
2024-02-09,3.0,12.512
2024-02-09,5.0,11.9202
2024-02-09,7.0,11.7798
2024-02-09,10.0,11.9017
2024-02-09,15.0,12.4658
2024-02-09,20.0,13.146
2024-02-12,0.25,13.9926
2024-02-12,0.5,13.8677
2024-02-12,0.75,13.753
2024-02-12,1.0,13.6319
2024-02-12,2.0,13.0737
2024-02-12,3.0,12.4875
2024-02-12,5.0,11.8948
2024-02-12,7.0,11.7749
2024-02-12,10.0,11.9442
2024-02-12,15.0,12.5842
2024-02-12,20.0,13.3153
2024-02-13,0.25,13.8948
2024-02-13,0.5,13.7855
2024-02-13,0.75,13.6915
2024-02-13,1.0,13.5934
2024-02-13,2.0,13.1071
2024-02-13,3.0,12.5311
2024-02-13,5.0,11.9229
2024-02-13,7.0,11.7781
2024-02-13,10.0,11.9114
2024-02-13,15.0,12.5114
2024-02-13,20.0,13.2272
2024-02-14,0.25,14.1255
2024-02-14,0.5,13.9864
2024-02-14,0.75,13.8499
2024-02-14,1.0,13.7006
2024-02-14,2.0,13.0461
2024-02-14,3.0,12.4513
2024-02-14,5.0,11.9154
2024-02-14,7.0,11.8357
2024-02-14,10.0,11.991
2024-02-14,15.0,12.573
2024-02-14,20.0,13.2769
2024-02-15,0.25,14.3177
2024-02-15,0.5,14.1485
2024-02-15,0.75,13.9837
2024-02-15,1.0,13.8137
2024-02-15,2.0,13.1303
2024-02-15,3.0,12.5519
2024-02-15,5.0,12.019
2024-02-15,7.0,11.93
2024-02-15,10.0,12.0856
2024-02-15,15.0,12.6556
2024-02-15,20.0,13.3192
2024-02-16,0.25,14.2571
2024-02-16,0.5,14.0384
2024-02-16,0.75,13.8464
2024-02-16,1.0,13.6858
2024-02-16,2.0,13.1516
2024-02-16,3.0,12.6584
2024-02-16,5.0,12.1432
2024-02-16,7.0,12.0251
2024-02-16,10.0,12.1724
2024-02-16,15.0,12.7573
2024-02-16,20.0,13.431
2024-02-19,0.25,14.1267
2024-02-19,0.5,14.0277
2024-02-19,0.75,13.9368
2024-02-19,1.0,13.8356
2024-02-19,2.0,13.3224
2024-02-19,3.0,12.7463
2024-02-19,5.0,12.1774
2024-02-19,7.0,12.0635
2024-02-19,10.0,12.1923
2024-02-19,15.0,12.7286
2024-02-19,20.0,13.3738
2024-02-20,0.25,14.3941
2024-02-20,0.5,14.2289
2024-02-20,0.75,14.0655
2024-02-20,1.0,13.895
2024-02-20,2.0,13.21
2024-02-20,3.0,12.6455
2024-02-20,5.0,12.1394
2024-02-20,7.0,12.0595
2024-02-20,10.0,12.2014
2024-02-20,15.0,12.7332
2024-02-20,20.0,13.3671
2024-02-21,0.25,14.1709
2024-02-21,0.5,14.0778
2024-02-21,0.75,13.9826
2024-02-21,1.0,13.8681
2024-02-21,2.0,13.2862
2024-02-21,3.0,12.6938
2024-02-21,5.0,12.1719
2024-02-21,7.0,12.1063
2024-02-21,10.0,12.2455
2024-02-21,15.0,12.7341
2024-02-21,20.0,13.3272
2024-02-22,0.25,14.3071
2024-02-22,0.5,14.1977
2024-02-22,0.75,14.0944
2024-02-22,1.0,13.9793
2024-02-22,2.0,13.4202
2024-02-22,3.0,12.8271
2024-02-22,5.0,12.2216
2024-02-22,7.0,12.0812
2024-02-22,10.0,12.2009
2024-02-22,15.0,12.7335
2024-02-22,20.0,13.357
2024-02-26,0.25,14.1732
2024-02-26,0.5,14.0808
2024-02-26,0.75,13.9974
2024-02-26,1.0,13.903
2024-02-26,2.0,13.4202
2024-02-26,3.0,12.8727
2024-02-26,5.0,12.2948
2024-02-26,7.0,12.1369
2024-02-26,10.0,12.2025
2024-02-26,15.0,12.6588
2024-02-26,20.0,13.2432
2024-02-27,0.25,14.342
2024-02-27,0.5,14.2196
2024-02-27,0.75,14.0991
2024-02-27,1.0,13.9673
2024-02-27,2.0,13.3835
2024-02-27,3.0,12.8377
2024-02-27,5.0,12.2917
2024-02-27,7.0,12.1585
2024-02-27,10.0,12.2505
2024-02-27,15.0,12.736
2024-02-27,20.0,13.3403
2024-02-28,0.25,14.2507
2024-02-28,0.5,14.144
2024-02-28,0.75,14.0388
2024-02-28,1.0,13.9193
2024-02-28,2.0,13.36
2024-02-28,3.0,12.8155
2024-02-28,5.0,12.289
2024-02-28,7.0,12.1785
2024-02-28,10.0,12.284
2024-02-28,15.0,12.762
2024-02-28,20.0,13.349
2024-02-29,0.25,13.5913
2024-02-29,0.5,13.5964
2024-02-29,0.75,13.5997
2024-02-29,1.0,13.5775
2024-02-29,2.0,13.2778
2024-02-29,3.0,12.8209
2024-02-29,5.0,12.3802
2024-02-29,7.0,12.2849
2024-02-29,10.0,12.3092
2024-02-29,15.0,12.5623
2024-02-29,20.0,12.9616
2024-03-01,0.25,14.0245
2024-03-01,0.5,13.9619
2024-03-01,0.75,13.8886
2024-03-01,1.0,13.7879
2024-03-01,2.0,13.2456
2024-03-01,3.0,12.7121
2024-03-01,5.0,12.2281
2024-03-01,7.0,12.1575
2024-03-01,10.0,12.2952
2024-03-01,15.0,12.7863
2024-03-01,20.0,13.3709
2024-03-04,0.25,14.3834
2024-03-04,0.5,14.2246
2024-03-04,0.75,14.0642
2024-03-04,1.0,13.901
2024-03-04,2.0,13.3022
2024-03-04,3.0,12.8818
2024-03-04,5.0,12.5014
2024-03-04,7.0,12.4148
2024-03-04,10.0,12.4732
2024-03-04,15.0,12.8354
2024-03-04,20.0,13.3373
2024-03-05,0.25,14.4511
2024-03-05,0.5,14.2946
2024-03-05,0.75,14.1373
2024-03-05,1.0,13.9728
2024-03-05,2.0,13.3479
2024-03-05,3.0,12.8988
2024-03-05,5.0,12.53
2024-03-05,7.0,12.489
2024-03-05,10.0,12.5978
2024-03-05,15.0,12.9616
2024-03-05,20.0,13.388
2024-03-06,0.25,14.3834
2024-03-06,0.5,14.2404
2024-03-06,0.75,14.1013
2024-03-06,1.0,13.9572
2024-03-06,2.0,13.4081
2024-03-06,3.0,12.9944
2024-03-06,5.0,12.6286
2024-03-06,7.0,12.5691
2024-03-06,10.0,12.6636
2024-03-06,15.0,12.9977
2024-03-06,20.0,13.344
2024-03-07,0.25,14.4979
2024-03-07,0.5,14.3371
2024-03-07,0.75,14.1881
2024-03-07,1.0,14.0335
2024-03-07,2.0,13.4348
2024-03-07,3.0,12.9689
2024-03-07,5.0,12.6046
2024-03-07,7.0,12.5929
2024-03-07,10.0,12.7272
2024-03-07,15.0,13.0287
2024-03-07,20.0,13.2753
2024-03-11,0.25,14.478
2024-03-11,0.5,14.3246
2024-03-11,0.75,14.1759
2024-03-11,1.0,14.0191
2024-03-11,2.0,13.4131
2024-03-11,3.0,12.9638
2024-03-11,5.0,12.6139
2024-03-11,7.0,12.5978
2024-03-11,10.0,12.7204
2024-03-11,15.0,13.0113
2024-03-11,20.0,13.2501
2024-03-12,0.25,14.3618
2024-03-12,0.5,14.2472
2024-03-12,0.75,14.1339
2024-03-12,1.0,14.0077
2024-03-12,2.0,13.4801
2024-03-12,3.0,13.051
2024-03-12,5.0,12.6741
2024-03-12,7.0,12.6288
2024-03-12,10.0,12.7434
2024-03-12,15.0,13.0248
2024-03-12,20.0,13.2766
2024-03-13,0.25,14.4261
2024-03-13,0.5,14.3409
2024-03-13,0.75,14.2478
2024-03-13,1.0,14.1296
2024-03-13,2.0,13.5888
2024-03-13,3.0,13.151
2024-03-13,5.0,12.7603
2024-03-13,7.0,12.6873
2024-03-13,10.0,12.7604
2024-03-13,15.0,13.0693
2024-03-13,20.0,13.379
2024-03-14,0.25,14.5427
2024-03-14,0.5,14.4771
2024-03-14,0.75,14.3974
2024-03-14,1.0,14.2794
2024-03-14,2.0,13.6836
2024-03-14,3.0,13.191
2024-03-14,5.0,12.7962
2024-03-14,7.0,12.7581
2024-03-14,10.0,12.8574
2024-03-14,15.0,13.1861
2024-03-14,20.0,13.5
2024-03-15,0.25,14.8773
2024-03-15,0.5,14.7653
2024-03-15,0.75,14.6448
2024-03-15,1.0,14.4943
2024-03-15,2.0,13.8243
2024-03-15,3.0,13.3037
2024-03-15,5.0,12.8718
2024-03-15,7.0,12.8232
2024-03-15,10.0,12.9486
2024-03-15,15.0,13.3404
2024-03-15,20.0,13.7046
2024-03-18,0.25,14.9845
2024-03-18,0.5,14.867
2024-03-18,0.75,14.7396
2024-03-18,1.0,14.5804
2024-03-18,2.0,13.8743
2024-03-18,3.0,13.3297
2024-03-18,5.0,12.8751
2024-03-18,7.0,12.8277
2024-03-18,10.0,12.9839
2024-03-18,15.0,13.4617
2024-03-18,20.0,13.9119
2024-03-19,0.25,15.0744
2024-03-19,0.5,14.9246
2024-03-19,0.75,14.7693
2024-03-19,1.0,14.588
2024-03-19,2.0,13.8358
2024-03-19,3.0,13.2868
2024-03-19,5.0,12.862
2024-03-19,7.0,12.8643
2024-03-19,10.0,13.0964
2024-03-19,15.0,13.6537
2024-03-19,20.0,14.1379
2024-03-20,0.25,15.262
2024-03-20,0.5,15.0836
2024-03-20,0.75,14.9001
2024-03-20,1.0,14.693
2024-03-20,2.0,13.8715
2024-03-20,3.0,13.3072
2024-03-20,5.0,12.8959
2024-03-20,7.0,12.92
2024-03-20,10.0,13.1715
2024-03-20,15.0,13.7409
2024-03-20,20.0,14.2217
2024-03-21,0.25,15.2187
2024-03-21,0.5,15.0832
2024-03-21,0.75,14.9342
2024-03-21,1.0,14.7527
2024-03-21,2.0,13.9722
2024-03-21,3.0,13.3976
2024-03-21,5.0,12.9338
2024-03-21,7.0,12.8949
2024-03-21,10.0,13.0641
2024-03-21,15.0,13.5692
2024-03-21,20.0,14.0436
2024-03-22,0.25,15.2918
2024-03-22,0.5,15.0982
2024-03-22,0.75,14.9002
2024-03-22,1.0,14.679
2024-03-22,2.0,13.8141
2024-03-22,3.0,13.2311
2024-03-22,5.0,12.8276
2024-03-22,7.0,12.8788
2024-03-22,10.0,13.1658
2024-03-22,15.0,13.7644
2024-03-22,20.0,14.2548
2024-03-25,0.25,15.1459
2024-03-25,0.5,14.9613
2024-03-25,0.75,14.7777
2024-03-25,1.0,14.5783
2024-03-25,2.0,13.814
2024-03-25,3.0,13.2898
2024-03-25,5.0,12.8997
2024-03-25,7.0,12.9245
2024-03-25,10.0,13.182
2024-03-25,15.0,13.7398
2024-03-25,20.0,14.2004
2024-03-26,0.25,15.0646
2024-03-26,0.5,14.8394
2024-03-26,0.75,14.6297
2024-03-26,1.0,14.4233
2024-03-26,2.0,13.7282
2024-03-26,3.0,13.3085
2024-03-26,5.0,13.058
2024-03-26,7.0,13.1376
2024-03-26,10.0,13.3786
2024-03-26,15.0,13.787
2024-03-26,20.0,14.0872
2024-03-27,0.25,15.0737
2024-03-27,0.5,14.8293
2024-03-27,0.75,14.5993
2024-03-27,1.0,14.3718
2024-03-27,2.0,13.6035
2024-03-27,3.0,13.1457
2024-03-27,5.0,12.8704
2024-03-27,7.0,12.9486
2024-03-27,10.0,13.1863
2024-03-27,15.0,13.5605
2024-03-27,20.0,13.829
2024-03-28,0.25,14.9805
2024-03-28,0.5,14.773
2024-03-28,0.75,14.5742
2024-03-28,1.0,14.3693
2024-03-28,2.0,13.6385
2024-03-28,3.0,13.1785
2024-03-28,5.0,12.8827
2024-03-28,7.0,12.9409
2024-03-28,10.0,13.1635
2024-03-28,15.0,13.5534
2024-03-28,20.0,13.8378
2024-03-29,0.25,15.1242
2024-03-29,0.5,14.8656
2024-03-29,0.75,14.6285
2024-03-29,1.0,14.4011
2024-03-29,2.0,13.6492
2024-03-29,3.0,13.187
2024-03-29,5.0,12.9107
2024-03-29,7.0,13.0001
2024-03-29,10.0,13.2644
2024-03-29,15.0,13.6824
2024-03-29,20.0,13.969
2024-04-01,0.25,15.0941
2024-04-01,0.5,14.8589
2024-04-01,0.75,14.6364
2024-04-01,1.0,14.4147
2024-04-01,2.0,13.6607
2024-04-01,3.0,13.2141
2024-04-01,5.0,12.9614
2024-04-01,7.0,13.0671
2024-04-01,10.0,13.3557
2024-04-01,15.0,13.8152
2024-04-01,20.0,14.138
2024-04-02,0.25,14.9641
2024-04-02,0.5,14.7933
2024-04-02,0.75,14.626
2024-04-02,1.0,14.4483
2024-04-02,2.0,13.7775
2024-04-02,3.0,13.3201
2024-04-02,5.0,13.0077
2024-04-02,7.0,13.0505
2024-04-02,10.0,13.2647
2024-04-02,15.0,13.6872
2024-04-02,20.0,14.0133
2024-04-03,0.25,14.8894
2024-04-03,0.5,14.7448
2024-04-03,0.75,14.6001
2024-04-03,1.0,14.4399
2024-04-03,2.0,13.805
2024-04-03,3.0,13.3546
2024-04-03,5.0,13.0426
2024-04-03,7.0,13.0834
2024-04-03,10.0,13.2981
2024-04-03,15.0,13.7366
2024-04-03,20.0,14.0869
2024-04-04,0.25,14.7849
2024-04-04,0.5,14.6418
2024-04-04,0.75,14.5018
2024-04-04,1.0,14.3514
2024-04-04,2.0,13.7707
2024-04-04,3.0,13.3569
